id,flags_isPublicSale,flags_isNewClassified,flags_isNewPrice,flags_isInvestmentProject,flags_isNewlyBuilt,flags_isNotarySale,flags_isLifeAnnuitySale,flags_adQuality,flags_date,flags_priceSqm,flags_price,flags_default,flags_isSoldOrRented,flags_isLowEnergy,flags_percentSold,flags_isPassiveHouse,flags_isNewRealEstateProject,flags_isAnInteractiveSale,flags_isUnderOption,property_type,property_subtype,property_bedroomCount,property_bedrooms,property_bathroomCount,property_bathrooms,property_location_postalCode,property_location_floor,property_location_latitude,property_location_longitude,property_isHolidayProperty,property_location_type,property_location_hasSeaView,property_location_pointsOfInterest,property_netHabitableSurface,property_roomCount,property_attic,property_hasAttic,property_basement_surface,property_hasBasement,property_hasDressingRoom,property_diningRoom,property_hasDiningRoom,property_building_annexCount,property_building_condition,property_building_constructionYear,property_building_facadeCount,property_building_floorCount,property_building_streetFacadeWidth,property_propertyCertificates_builtPlanStatus,property_propertyCertificates_globalInsulationLevel,property_propertyCertificates_oilTankCertificateStatus,property_propertyCertificates_primaryEnergyConsumptionLevel,property_propertyCertificates_hasAsbestosCertificate,property_propertyCertificates_hasElectricalInstallationComplianceCertificate,property_hasCaretakerOrConcierge,property_hasDisabledAccess,property_hasLift,property_constructionPermit_constructionType,property_constructionPermit_floodZoneType,property_constructionPermit_isObtained,property_constructionPermit_hasObligationToConstruct,property_constructionPermit_hasPlotDivisionAuthorization,property_constructionPermit_hasPossiblePriorityPurchaseRight,property_constructionPermit_isBreachingUrbanPlanningRegulation,property_constructionPermit_floodZoneIconUrl,property_constructionPermit_totalBuildableGroundFloorSurface,property_constructionPermit_urbanPlanningInformation,property_constructionPermit_pScore,property_constructionPermit_gScore,property_energy_heatingType,property_energy_hasHeatPump,property_energy_hasPhotovoltaicPanels,property_energy_hasThermicPanels,property_energy_hasCollectiveWaterHeater,property_energy_hasDoubleGlazing,property_energy_performance,property_kitchen_surface,property_kitchen_type,property_kitchen_hasOven,property_kitchen_hasMicroWaveOven,property_kitchen_hasDishwasher,property_kitchen_hasWashingMachine,property_kitchen_hasFridge,property_kitchen_hasFreezer,property_kitchen_hasSteamOven,property_land,property_laundryRoom,property_hasLaundryRoom,property_livingRoom,property_hasLivingRoom,property_hasBalcony,property_hasBarbecue,property_hasGarden,property_gardenSurface,property_gardenOrientation,property_parkingCountIndoor,property_parkingCountOutdoor,property_parkingCountClosedBox,property_hasAirConditioning,property_hasArmoredDoor,property_hasVisiophone,property_hasSecureAccessAlarm,property_hasCableTV,property_hasDoorPhone,property_hasInternet,property_showerRoomCount,property_showerRooms,property_specificities_hasOffice,property_specificities_office,property_specificities_hasWorkspace,property_specificities_workspace,property_toiletCount,property_toilets,property_hasFitnessRoom,property_hasTennisCourt,property_hasSwimmingPool,property_hasSauna,property_hasJacuzzi,property_hasHammam,property_bedroomSurface,property_habitableUnitCount,property_hasTerrace,property_terraceSurface,property_terraceOrientation,transaction_type,transaction_subtype,transaction_certificates_carbonEmission,transaction_certificates_primaryEnergyConsumptionPerSqm,transaction_certificates_primaryEnergyConsumptionYearly,transaction_certificates_epcReference,transaction_certificates_epcScore,transaction_certificates_renovationObligation,transaction_rental,transaction_sale_price,transaction_sale_cadastralIncome,transaction_sale_publicSale,transaction_sale_pricePerSqm,transaction_sale_isFurnished,transaction_sale_homeToBuild
20649691,False,False,false,False,False,none,False,none,none,none,none,none,False,none,none,none,False,none,False,house,house,3,"[{'surface': 21}, {'surface': 16}, {'surface': 13}]",1,[],9040,none,51.0674798,3.7602252,none,none,none,none,124,none,"{'isisolated': none, 'isaccessiblewithfixedstairs': none, 'surface': none}",true,,none,none,none,none,none,just_renovated,none,2,none,5,no,none,not_specified,0,false,none,none,none,none,none,non_flood_zone,none,none,false,false,false,none,0,none,b,b,gas,none,none,none,none,true,none,14,installed,none,none,none,none,none,none,none,"{'hasgaswaterelectricityconnection': false, 'hasplottorear': none, 'isfacingstreet': none, 'isflat': none, 'iswooded': none, 'landwidth': 5, 'latestusedesignation': 'res', 'rearland': none, 'sewerconnection': none, 'surface': 59}",none,none,{'surface': 33},True,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,0,[],,,,,2,[],none,none,none,none,none,none,none,none,none,none,none,for_sale,buy_regular,none,272,none,none,c,false,none,325000,477,none,none,none,none
20669433,False,False,false,False,False,none,False,none,none,none,none,none,False,none,none,none,False,none,False,house,house,5,[],2,[],9040,none,51.0567609,3.7438604,none,fitted_out,none,none,187,1,none,none,,none,false,none,none,none,good,1899,2,2,8,none,none,none,0,none,none,false,false,false,all_kind,non_flood_zone,true,false,false,false,false,none,0,none,c,c,gas,none,false,false,false,true,none,10,none,none,none,none,none,none,none,none,"{'hasgaswaterelectricityconnection': true, 'hasplottorear': false, 'isfacingstreet': false, 'isflat': true, 'iswooded': false, 'landwidth': 8, 'latestusedesignation': 'res', 'rearland': none, 'sewerconnection': 'connected', 'surface': 121}",none,none,{'surface': 30},True,none,none,true,41,south_west,none,none,none,false,false,false,false,true,false,true,0,[],,,,,3,[],none,none,none,none,none,none,none,none,true,20,none,for_sale,buy_regular,none,258,258,20240925-0003386018-res-1,c,false,none,455000,1124,none,none,none,none
20669436,False,False,false,False,False,none,False,none,none,none,none,none,False,none,none,none,False,none,False,house,house,4,[],0,[],9040,none,51.0535667,3.7460357,none,fitted_out,none,none,128,1,none,none,,none,false,none,none,none,good,1932,4,none,4.2,none,none,none,0,none,none,false,false,false,all_kind,non_flood_zone,true,false,false,false,false,none,0,none,a,a,none,none,none,none,none,true,none,,,,,,,,,,"{'hasgaswaterelectricityconnection': false, 'hasplottorear': false, 'isfacingstreet': false, 'isflat': true, 'iswooded': false, 'landwidth': 4, 'latestusedesignation': 'res', 'rearland': none, 'sewerconnection': none, 'surface': 60}",none,none,none,True,none,none,none,none,none,none,none,none,false,false,false,false,false,false,false,0,[],,,,,0,[],none,none,none,none,none,none,none,none,none,none,none,for_sale,buy_regular,none,none,346,20221017-0002699785-res-1,d,false,none,295000,282,none,none,none,none
20677521,False,False,false,False,False,none,False,none,none,none,none,none,False,none,none,none,False,none,True,house,house,4,[],1,[],9040,none,51.0547048,3.7440731,none,fitted_out,none,none,115,1,none,none,,none,false,none,none,none,to_be_done_up,1900,2,3,4.2,none,none,none,0,none,none,false,false,false,all_kind,non_flood_zone,true,false,false,true,false,none,0,none,a,a,gas,none,false,false,false,true,none,13,none,none,none,none,none,none,none,none,"{'hasgaswaterelectricityconnection': true, 'hasplottorear': false, 'isfacingstreet': false, 'isflat': true, 'iswooded': false, 'landwidth': 4, 'latestusedesignation': 'res', 'rearland': none, 'sewerconnection': 'connected', 'surface': 53}",none,none,{'surface': 28},True,none,none,none,none,none,none,none,none,false,false,false,false,true,false,true,0,[],,,,,1,[],none,none,none,none,none,none,none,none,none,none,none,for_sale,buy_regular,none,443,none,20250319-0003553061-res-1,e,true,none,259000,235,none,none,none,none
20670490,False,False,false,False,False,none,False,none,none,none,none,none,False,none,none,none,False,none,False,house,mixed_use_building,4,"[{'surface': 19}, {'surface': 19}, {'surface': 17}, {'surface': 12}]",1,[],9040,none,51.0655002,3.7533691,none,none,none,none,358,none,"{'isisolated': none, 'isaccessiblewithfixedstairs': none, 'surface': none}",true,,none,none,none,none,none,none,1993,none,none,none,no,none,not_specified,0,true,true,none,none,none,none,non_flood_zone,true,none,none,none,false,none,0,none,a,a,gas,none,none,none,none,true,none,13,installed,none,none,none,none,none,none,none,"{'hasgaswaterelectricityconnection': false, 'hasplottorear': none, 'isfacingstreet': none, 'isflat': none, 'iswooded': none, 'landwidth': 0, 'latestusedesignation': none, 'rearland': none, 'sewerconnection': none, 'surface': 322}",none,none,{'surface': 30},True,none,none,none,none,none,1,3,none,none,none,none,none,none,none,none,0,[],,,,,2,[],none,none,none,none,none,none,none,none,true,none,none,for_sale,buy_regular,none,326,none,none,d,false,none,530000,1157,none,none,none,none
20672263,False,False,false,False,False,none,False,none,none,none,none,none,False,none,none,none,False,none,True,house,house,3,[],1,[],9040,none,51.06184349999999,3.758838299999999,none,none,none,none,151,none,none,none,,none,none,none,none,none,none,2025,2,3,none,no,none,not_specified,30,false,true,none,none,none,none,none,true,none,true,true,none,none,0,none,a,a,none,true,none,none,none,true,none,none,hyper_equipped,none,none,none,none,none,none,none,"{'hasgaswaterelectricityconnection': false, 'hasplottorear': none, 'isfacingstreet': none, 'isflat': none, 'iswooded': none, 'landwidth': 0, 'latestusedesignation': 'res', 'rearland': none, 'sewerconnection': none, 'surface': 227}",none,none,none,False,none,none,none,none,none,none,none,none,none,none,true,none,none,none,none,0,[],,,,,2,[],none,none,none,none,none,none,none,none,true,none,none,for_sale,buy_regular,none,none,none,none,a+,false,none,496614,0,none,none,none,none
20674572,False,False,false,False,False,none,False,none,none,none,none,none,False,none,none,none,False,none,False,house,house,4,"[{'surface': 15}, {'surface': 14}, {'surface': 11}, {'surface': 7}]",1,[],9040,none,51.0556468,3.7480426,none,none,none,none,141,none,none,none,,none,none,none,none,none,good,none,2,none,none,no,none,not_specified,0,true,none,none,none,none,none,none,none,none,none,none,none,none,0,none,none,none,gas,none,none,none,none,true,none,20,semi_equipped,none,none,none,none,none,none,none,"{'hasgaswaterelectricityconnection': false, 'hasplottorear': none, 'isfacingstreet': none, 'isflat': none, 'iswooded': none, 'landwidth': 0, 'latestusedesignation': none, 'rearland': none, 'sewerconnection': none, 'surface': 0}",none,none,{'surface': 34},True,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,0,[],,,,,2,[],none,none,none,none,none,none,none,none,true,30,none,for_sale,buy_regular,none,396,none,20241104-0003433939-res-1,d,false,none,369000,0,none,none,none,none
20677224,False,False,false,False,False,none,False,none,none,none,none,none,False,none,none,none,False,none,False,house,house,4,[],1,[],9040,none,51.0537204,3.7511921,none,urban,none,none,133,none,none,none,,none,none,none,none,none,good,1918,2,none,4,no,none,none,none,true,true,none,false,false,none,non_flood_zone,false,none,false,true,false,none,0,none,a,a,gas,none,none,none,none,true,none,none,installed,none,none,none,none,none,none,none,"{'hasgaswaterelectricityconnection': true, 'hasplottorear': none, 'isfacingstreet': none, 'isflat': none, 'iswooded': none, 'landwidth': 4, 'latestusedesignation': 'res', 'rearland': none, 'sewerconnection': 'connected', 'surface': 60}",none,none,none,False,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,[],,,,,1,[],none,none,false,none,none,none,none,none,true,none,west,for_sale,buy_regular,none,426,none,none,e,true,none,310000,294,none,none,false,none
20672700,False,False,false,False,False,none,False,none,none,none,none,none,False,none,none,none,False,none,False,apartment,ground_floor,2,"[{'surface': 16}, {'surface': 8}]",1,[],9040,0,51.0609893,3.7512305,none,residential,none,none,82,none,"{'isisolated': none, 'isaccessiblewithfixedstairs': none, 'surface': 6}",true,,none,false,none,none,none,good,1980,3,none,none,none,none,not_specified,none,none,true,false,false,false,apartment_building,none,false,false,false,none,false,none,0,none,none,none,electric,none,none,none,none,true,none,6,installed,none,none,none,none,none,none,none,none,none,none,{'surface': 27},True,none,none,none,none,none,1,none,none,none,false,false,false,false,false,none,none,[],,,,,1,[],none,none,false,none,none,none,none,none,true,8,none,for_sale,buy_regular,none,517,none,none,f,none,none,255000,0,none,none,false,none
20679884,False,False,false,False,False,none,False,none,none,none,none,none,False,none,none,none,False,none,False,apartment,apartment,4,"[{'surface': 25}, {'surface': 24}, {'surface': 24}, {'surface': 24}]",3,[],9040,0,51.0590847,3.7505535,none,fitted_out,none,none,230,1,none,none,60,true,false,none,none,none,good,1965,2,3,6,none,none,none,0,none,none,false,false,false,all_kind,non_flood_zone,true,false,false,false,false,none,0,none,b,b,none,none,none,none,none,true,none,18,none,none,none,none,none,none,none,none,none,none,none,{'surface': 30},True,none,none,true,18,south,none,none,none,false,false,false,false,false,false,false,3,[],,,,,3,[],none,none,none,none,none,none,none,none,true,6,none,for_sale,buy_regular,none,none,none,none,e,true,none,565000,1083,none,none,none,none
20681515,False,False,false,False,True,none,False,none,none,none,none,none,False,none,none,none,False,none,False,apartment,apartment,2,[],1,[],9040,0,51.0652272,3.7631547,none,fitted_out,none,none,97,1,none,none,,none,false,none,none,none,good,none,none,none,none,none,none,none,40,none,none,false,false,false,all_kind,non_flood_zone,true,false,false,false,false,none,0,none,d,d,none,true,none,none,none,false,none,,,,,,,,,,none,none,none,none,False,none,none,none,none,none,none,none,none,false,false,false,false,false,false,false,0,[],,,,,1,[],none,none,none,none,none,none,none,none,true,25,none,for_sale,buy_regular,,,,,,,none,443000,0,none,none,none,none
20681516,False,False,false,False,True,none,False,none,none,none,none,none,False,none,none,none,False,none,False,apartment,apartment,1,[],1,[],9040,1,51.0652272,3.7631547,none,fitted_out,none,none,88,1,none,none,,none,false,none,none,none,good,none,none,none,none,none,none,none,40,none,none,false,false,false,all_kind,non_flood_zone,true,false,false,false,false,none,0,none,d,d,none,true,none,none,none,false,none,,,,,,,,,,none,none,none,none,False,none,none,none,none,none,none,none,none,false,false,false,false,false,false,false,0,[],true,none,none,none,1,[],none,none,none,none,none,none,none,none,true,13,none,for_sale,buy_regular,,,,,,,none,369500,0,none,none,none,none
20681518,False,False,false,False,True,none,False,none,none,none,none,none,False,none,none,none,False,none,False,apartment,apartment,1,[],1,[],9040,3,51.0652272,3.7631547,none,fitted_out,none,none,89,1,none,none,,none,false,none,none,none,good,none,none,none,none,none,none,none,40,none,none,false,false,false,all_kind,non_flood_zone,true,false,false,false,false,none,0,none,d,d,none,true,none,none,none,false,none,,,,,,,,,,none,none,none,none,False,none,none,none,none,none,none,none,none,false,false,false,false,false,false,false,0,[],,,,,1,[],none,none,none,none,none,none,none,none,true,13,none,for_sale,buy_regular,,,,,,,none,401000,0,none,none,none,none
20681517,False,False,false,False,True,none,False,none,none,none,none,none,False,none,none,none,False,none,False,apartment,apartment,2,[],1,[],9040,1,51.0652272,3.7631547,none,fitted_out,none,none,116,1,none,none,,none,false,none,none,none,good,none,none,none,none,none,none,none,40,none,none,false,false,false,all_kind,non_flood_zone,true,false,false,false,false,none,0,none,d,d,none,true,none,none,none,false,none,,,,,,,,,,none,none,none,none,False,none,none,none,none,none,none,none,none,false,false,false,false,false,false,false,0,[],,,,,2,[],none,none,none,none,none,none,none,none,true,28,none,for_sale,buy_regular,,,,,,,none,523000,0,none,none,none,none
20681633,False,False,false,False,False,none,False,none,none,none,none,none,False,none,none,none,False,none,False,house,exceptional_property,5,[],1,[],9040,none,51.0733384,3.7568407,none,none,none,none,180,14,"{'isisolated': none, 'isaccessiblewithfixedstairs': none, 'surface': none}",true,,none,none,none,none,none,none,1930,none,none,none,none,none,none,0,true,true,none,none,none,none,non_flood_zone,true,false,true,false,false,none,0,none,c,b,none,false,false,false,none,none,none,,,,,,,,,,"{'hasgaswaterelectricityconnection': true, 'hasplottorear': none, 'isfacingstreet': none, 'isflat': none, 'iswooded': none, 'landwidth': 0, 'latestusedesignation': 'res', 'rearland': none, 'sewerconnection': 'connected', 'surface': 1747}",{'surface': none},true,none,True,none,none,true,1400,north_west,3,none,none,none,none,none,false,false,none,false,none,[],,,,,2,[],none,none,none,none,none,none,none,none,none,none,none,for_sale,buy_regular,none,638,none,20250401-0003567948-res-1,f,true,none,595000,0,none,none,none,none
20571843,False,False,false,False,False,none,False,none,none,none,none,none,False,none,none,none,False,none,False,house,house,4,[],1,[],9040,none,51.0585175,3.7452299,none,fitted_out,none,none,130,1,none,none,10,true,false,none,none,none,good,1946,4,none,none,none,none,none,0,none,none,false,false,false,all_kind,none,false,false,false,false,false,none,0,none,none,none,gas,none,false,false,false,true,none,10,none,none,none,none,none,none,none,none,"{'hasgaswaterelectricityconnection': true, 'hasplottorear': false, 'isfacingstreet': false, 'isflat': true, 'iswooded': false, 'landwidth': 5, 'latestusedesignation': 'div', 'rearland': none, 'sewerconnection': 'connected', 'surface': 60}",none,none,{'surface': 25},True,none,none,none,none,none,none,none,none,false,false,false,false,false,false,false,0,[],,,,,1,[],none,none,none,none,none,none,none,none,none,none,none,for_sale,buy_regular,none,none,none,none,c,false,none,335000,0,none,none,none,none
20683505,False,False,false,False,False,none,False,none,none,none,none,none,False,none,none,none,False,none,False,house,house,3,[],2,[],9040,none,51.0618008,3.7588991,none,none,none,none,157,none,none,none,,none,none,none,none,none,none,2025,2,3,none,no,none,not_specified,30,false,true,none,none,none,none,none,true,none,true,true,none,none,0,none,a,a,none,true,none,none,none,true,none,none,hyper_equipped,none,none,none,none,none,none,none,"{'hasgaswaterelectricityconnection': false, 'hasplottorear': none, 'isfacingstreet': none, 'isflat': none, 'iswooded': none, 'landwidth': 0, 'latestusedesignation': 'res', 'rearland': none, 'sewerconnection': none, 'surface': 192}",none,none,none,False,none,none,none,none,none,none,none,none,none,none,true,none,none,none,none,0,[],,,,,2,[],none,none,none,none,none,none,none,none,true,none,none,for_sale,buy_regular,none,none,none,none,a+,false,none,513585,0,none,none,none,none
