id,flags_isPublicSale,flags_isNewClassified,flags_isNewPrice,flags_isInvestmentProject,flags_isNewlyBuilt,flags_isNotarySale,flags_isLifeAnnuitySale,flags_adQuality,flags_date,flags_priceSqm,flags_price,flags_default,flags_isSoldOrRented,flags_isLowEnergy,flags_percentSold,flags_isPassiveHouse,flags_isNewRealEstateProject,flags_isAnInteractiveSale,flags_isUnderOption,property_type,property_subtype,property_bedroomCount,property_bedrooms,property_bathroomCount,property_bathrooms,property_location_postalCode,property_location_floor,property_location_latitude,property_location_longitude,property_isHolidayProperty,property_location_type,property_location_hasSeaView,property_location_pointsOfInterest,property_netHabitableSurface,property_roomCount,property_attic,property_hasAttic,property_basement_surface,property_hasBasement,property_hasDressingRoom,property_diningRoom,property_hasDiningRoom,property_building_annexCount,property_building_condition,property_building_constructionYear,property_building_facadeCount,property_building_floorCount,property_building_streetFacadeWidth,property_propertyCertificates_builtPlanStatus,property_propertyCertificates_globalInsulationLevel,property_propertyCertificates_oilTankCertificateStatus,property_propertyCertificates_primaryEnergyConsumptionLevel,property_propertyCertificates_hasAsbestosCertificate,property_propertyCertificates_hasElectricalInstallationComplianceCertificate,property_hasCaretakerOrConcierge,property_hasDisabledAccess,property_hasLift,property_constructionPermit_constructionType,property_constructionPermit_floodZoneType,property_constructionPermit_isObtained,property_constructionPermit_hasObligationToConstruct,property_constructionPermit_hasPlotDivisionAuthorization,property_constructionPermit_hasPossiblePriorityPurchaseRight,property_constructionPermit_isBreachingUrbanPlanningRegulation,property_constructionPermit_floodZoneIconUrl,property_constructionPermit_totalBuildableGroundFloorSurface,property_constructionPermit_urbanPlanningInformation,property_constructionPermit_pScore,property_constructionPermit_gScore,property_energy_heatingType,property_energy_hasHeatPump,property_energy_hasPhotovoltaicPanels,property_energy_hasThermicPanels,property_energy_hasCollectiveWaterHeater,property_energy_hasDoubleGlazing,property_energy_performance,property_kitchen_surface,property_kitchen_type,property_kitchen_hasOven,property_kitchen_hasMicroWaveOven,property_kitchen_hasDishwasher,property_kitchen_hasWashingMachine,property_kitchen_hasFridge,property_kitchen_hasFreezer,property_kitchen_hasSteamOven,property_land,property_laundryRoom,property_hasLaundryRoom,property_livingRoom,property_hasLivingRoom,property_hasBalcony,property_hasBarbecue,property_hasGarden,property_gardenSurface,property_gardenOrientation,property_parkingCountIndoor,property_parkingCountOutdoor,property_parkingCountClosedBox,property_hasAirConditioning,property_hasArmoredDoor,property_hasVisiophone,property_hasSecureAccessAlarm,property_hasCableTV,property_hasDoorPhone,property_hasInternet,property_showerRoomCount,property_showerRooms,property_specificities_hasOffice,property_specificities_office,property_specificities_hasWorkspace,property_specificities_workspace,property_toiletCount,property_toilets,property_hasFitnessRoom,property_hasTennisCourt,property_hasSwimmingPool,property_hasSauna,property_hasJacuzzi,property_hasHammam,property_bedroomSurface,property_habitableUnitCount,property_hasTerrace,property_terraceSurface,property_terraceOrientation,transaction_type,transaction_subtype,transaction_certificates_carbonEmission,transaction_certificates_primaryEnergyConsumptionPerSqm,transaction_certificates_primaryEnergyConsumptionYearly,transaction_certificates_epcReference,transaction_certificates_epcScore,transaction_certificates_renovationObligation,transaction_rental,transaction_sale_price,transaction_sale_cadastralIncome,transaction_sale_publicSale,transaction_sale_pricePerSqm,transaction_sale_isFurnished,transaction_sale_homeToBuild
20721473,False,True,false,False,False,none,False,none,none,none,none,none,False,none,none,none,False,none,False,house,house,4,[],1,[],4020,none,50.6652262,5.6704992,none,none,none,none,215,none,none,none,,none,none,none,none,none,good,2002,3,1,none,none,none,not_specified,0,false,none,none,none,none,none,none,none,none,none,none,none,none,0,none,none,none,fueloil,none,none,none,none,true,none,,,,,,,,,,"{'hasgaswaterelectricityconnection': false, 'hasplottorear': none, 'isfacingstreet': none, 'isflat': none, 'iswooded': none, 'landwidth': 18, 'latestusedesignation': none, 'rearland': none, 'sewerconnection': none, 'surface': 15000}",none,none,{'surface': 35},True,none,none,true,15000,none,3,1,none,none,none,none,none,none,none,none,0,[],true,{'surface': 12},none,none,2,[],none,none,none,none,none,none,none,none,true,40,none,for_sale,buy_regular,59,none,70773,20231103020231,c,none,none,530000,1900,none,none,none,none
20163327,False,False,false,False,True,none,False,none,none,none,none,none,False,none,none,none,False,none,False,house,house,4,[],none,[],4020,none,50.6688147,5.662548,none,none,none,none,none,none,none,none,,none,false,none,none,none,none,none,3,none,none,none,none,not_specified,none,none,none,false,false,false,all_kind,none,none,none,none,none,none,none,0,none,none,none,none,false,false,false,false,false,none,,,,,,,,,,"{'hasgaswaterelectricityconnection': false, 'hasplottorear': false, 'isfacingstreet': false, 'isflat': false, 'iswooded': false, 'landwidth': 0, 'latestusedesignation': none, 'rearland': none, 'sewerconnection': none, 'surface': 0}",none,none,none,False,none,none,none,none,none,none,none,none,false,false,false,false,false,false,false,none,[],false,none,false,none,none,[],none,none,false,false,false,none,none,none,none,none,none,for_sale,buy_regular,,,,,,,none,335000,0,none,none,none,none
20718216,False,True,false,False,False,none,False,none,none,none,none,none,False,none,none,none,False,none,False,house,house,2,"[{'surface': 21}, {'surface': 15}]",1,[],4020,none,50.6598015,5.6525352,none,urban,none,none,137,none,none,none,,none,none,none,none,none,to_renovate,1850,3,2,none,none,none,none,none,none,true,none,false,false,none,non_flood_zone,none,none,none,none,none,none,0,none,none,none,gas,none,none,none,none,true,none,none,not_installed,none,none,none,none,none,none,none,"{'hasgaswaterelectricityconnection': false, 'hasplottorear': none, 'isfacingstreet': none, 'isflat': none, 'iswooded': none, 'landwidth': 0, 'latestusedesignation': none, 'rearland': none, 'sewerconnection': none, 'surface': 100}",none,none,none,False,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,1,[],,,,,1,[],none,none,false,none,none,none,none,none,true,30,none,for_sale,buy_regular,116,619,84993,20190801017336,g,none,none,129000,0,none,none,false,none
20718866,False,True,false,False,False,none,False,none,none,none,none,none,False,none,none,none,False,none,False,house,house,2,[],1,[],4020,none,none,none,none,none,none,none,none,2,none,none,,none,false,none,none,none,none,none,none,3,none,none,none,none,none,false,true,false,false,false,none,none,false,false,false,false,none,none,463,none,none,none,none,false,false,false,none,none,none,none,not_installed,none,none,none,none,none,none,none,"{'hasgaswaterelectricityconnection': true, 'hasplottorear': false, 'isfacingstreet': false, 'isflat': none, 'iswooded': false, 'landwidth': 0, 'latestusedesignation': none, 'rearland': none, 'sewerconnection': 'connected', 'surface': 0}",none,none,none,True,none,none,true,244,none,1,none,none,false,false,false,false,false,false,false,2,[],true,none,none,none,2,[],none,none,none,false,false,none,none,none,none,none,none,for_sale,buy_regular,none,156,0,20190122018034,b,none,none,324000,0,none,none,false,none
20718864,False,True,false,False,False,none,False,none,none,none,none,none,False,none,none,none,False,none,False,house,town_house,2,[],1,[],4020,none,none,none,none,none,none,none,none,2,none,none,,none,false,none,none,none,none,none,none,3,none,none,none,none,none,false,true,false,false,false,none,none,false,false,false,false,none,none,463,none,none,none,none,false,false,false,none,none,none,none,not_installed,none,none,none,none,none,none,none,"{'hasgaswaterelectricityconnection': true, 'hasplottorear': false, 'isfacingstreet': false, 'isflat': none, 'iswooded': false, 'landwidth': 0, 'latestusedesignation': none, 'rearland': none, 'sewerconnection': 'connected', 'surface': 0}",none,none,none,True,none,none,true,244,none,1,none,none,false,false,false,false,false,false,false,2,[],true,none,none,none,2,[],none,none,none,false,false,none,none,none,none,none,none,for_sale,buy_regular,none,156,0,20190122018034,b,none,none,324000,0,none,none,false,none
9385371,False,False,false,False,False,none,False,none,none,none,none,none,False,none,none,none,False,none,False,house,house,2,"[{'surface': 15}, {'surface': 9}]",1,[],4020,none,50.6336926,5.6276634,none,urban,none,none,147,none,none,none,none,true,none,{'surface': 12},true,none,just_renovated,none,2,none,none,none,none,not_specified,none,none,none,none,none,false,none,non_flood_zone,none,none,none,none,none,none,0,none,none,none,none,none,none,none,none,true,none,11,none,none,none,none,none,none,none,none,"{'hasgaswaterelectricityconnection': false, 'hasplottorear': none, 'isfacingstreet': none, 'isflat': none, 'iswooded': none, 'landwidth': 0, 'latestusedesignation': none, 'rearland': none, 'sewerconnection': none, 'surface': 0}",{'surface': none},true,{'surface': 15},True,none,none,true,23,none,none,2,none,none,none,true,none,none,true,none,1,[],,,,,none,[],none,none,none,none,none,none,none,none,true,none,none,for_sale,buy_regular,,,,,,,none,254600,0,none,none,none,none
20233634,False,False,false,False,False,none,False,none,none,none,none,none,False,none,none,none,False,none,False,house,apartment_block,6,[],3,[],4020,none,50.6340884,5.631863800000001,none,residential,none,none,none,none,none,none,,none,none,none,none,none,none,none,4,2,none,,,,,,,none,false,false,none,none,none,none,none,none,none,none,0,none,none,none,,,,,,,,,,,,,,,,,"{'hasgaswaterelectricityconnection': false, 'hasplottorear': none, 'isfacingstreet': none, 'isflat': none, 'iswooded': none, 'landwidth': 0, 'latestusedesignation': none, 'rearland': none, 'sewerconnection': none, 'surface': 415}",none,none,none,False,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,[],,,,,none,[],none,none,false,none,none,none,none,none,none,none,none,for_sale,buy_regular,,,,,,,none,149000,0,none,none,none,none
20694170,True,True,false,False,False,true,False,none,none,none,none,none,False,none,none,none,False,true,False,house,mixed_use_building,3,[],none,[],4020,none,50.64045609999999,5.5831411,none,urban,none,none,none,none,none,none,,none,none,none,none,none,to_be_done_up,1850,2,3,none,none,none,not_specified,none,none,none,none,none,none,none,none,true,none,false,false,true,none,0,none,none,none,gas,false,none,false,none,true,none,none,installed,none,none,none,none,none,none,none,"{'hasgaswaterelectricityconnection': none, 'hasplottorear': none, 'isfacingstreet': none, 'isflat': none, 'iswooded': none, 'landwidth': 0, 'latestusedesignation': 'res', 'rearland': none, 'sewerconnection': none, 'surface': 114}",none,none,none,True,none,none,none,none,none,none,none,none,none,none,none,none,true,none,none,3,[],,,,,none,[],none,none,none,none,none,none,none,none,none,none,none,for_sale,public_sale,none,333,17751,20150411004701,d,none,none,160000,2716,"{'status': 'first_session', 'viewingarrangements': none, 'alternativeviewingarrangements': {'fr': 'visites sur rendez-vous au 04/277.18.77 avec monsieur dirick, tapez 2'}, 'venue': 'https://www.biddit.be/catalog/detail/282061', 'hasuniquesession': none, 'hashigherbidright': none, 'isforcedsale': none, 'firstsessiondeadlinestring': none, 'firstsessionstartingprice': 160000, 'pendingoverbiddeadline': none, 'overbidsessionstartingprice': none, 'pendingoverbidamount': none, 'lastsessionreachedprice': none, 'date': none}",none,false,none
20663441,True,False,false,False,False,true,False,none,none,none,none,none,False,none,none,none,False,true,False,house,house,3,[],2,[],4020,none,50.6365804,5.599638199999999,none,none,none,none,none,none,none,none,none,true,none,{'surface': none},true,none,to_be_done_up,none,2,none,none,none,none,not_specified,none,none,none,none,none,none,none,none,false,none,false,false,false,none,0,none,none,none,none,none,none,false,none,none,none,none,installed,none,none,none,none,none,none,none,"{'hasgaswaterelectricityconnection': none, 'hasplottorear': none, 'isfacingstreet': none, 'isflat': none, 'iswooded': none, 'landwidth': 0, 'latestusedesignation': 'res', 'rearland': none, 'sewerconnection': none, 'surface': 105}",none,none,none,True,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,[],,,,,none,[],none,none,none,none,none,none,none,none,true,none,none,for_sale,public_sale,none,336,56676,20250323002813,d,none,none,99000,676,"{'status': 'first_session', 'viewingarrangements': none, 'alternativeviewingarrangements': {'fr': 'les visites sont organisées par monsieur luc lejeune, joignable au 0477 98 19 54 entre 8h30 et 18h du lundi au vendredi'}, 'venue': 'https://www.biddit.be/catalog/detail/281406', 'hasuniquesession': none, 'hashigherbidright': none, 'isforcedsale': none, 'firstsessiondeadlinestring': none, 'firstsessionstartingprice': 99000, 'pendingoverbiddeadline': none, 'overbidsessionstartingprice': none, 'pendingoverbidamount': none, 'lastsessionreachedprice': none, 'date': none}",none,none,none
11362508,False,False,false,False,False,none,False,none,none,none,none,none,False,none,none,none,False,none,True,house,house,3,[],3,[],4020,none,50.6389542,5.5939928,none,none,none,none,130,none,none,none,,none,none,none,none,none,good,1918,2,none,none,none,none,not_specified,none,none,none,none,false,false,none,none,false,none,false,none,none,none,0,none,none,none,fueloil,none,none,none,none,true,none,none,not_installed,none,none,none,none,none,none,none,"{'hasgaswaterelectricityconnection': true, 'hasplottorear': none, 'isfacingstreet': none, 'isflat': none, 'iswooded': none, 'landwidth': 0, 'latestusedesignation': none, 'rearland': none, 'sewerconnection': 'connected', 'surface': 0}",none,none,none,False,none,none,none,none,none,none,none,none,none,none,none,none,true,none,none,3,[],,,,,3,[],none,none,none,none,none,none,none,none,none,none,none,for_sale,buy_regular,none,330,15555,20230726019525,d,none,none,185000,743,none,none,false,none
20650546,True,False,false,False,False,true,False,none,none,none,none,none,False,none,none,none,False,true,False,house,house,2,[],none,[],4020,none,50.6417467,5.5887569,none,urban,none,none,101,none,none,none,none,true,none,none,none,none,to_be_done_up,none,2,none,none,none,none,not_specified,none,none,true,none,none,none,none,none,none,none,none,false,none,none,0,none,none,none,gas,false,none,false,none,true,none,none,installed,none,none,none,none,none,none,none,"{'hasgaswaterelectricityconnection': none, 'hasplottorear': none, 'isfacingstreet': none, 'isflat': none, 'iswooded': none, 'landwidth': 0, 'latestusedesignation': 'res', 'rearland': none, 'sewerconnection': 'connected', 'surface': 48}",none,none,none,True,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,1,[],,,,,1,[],none,none,none,none,none,none,none,none,none,none,none,for_sale,public_sale,none,422,42665,20220801017258,e,none,none,96000,498,"{'status': 'first_session', 'viewingarrangements': none, 'alternativeviewingarrangements': {'fr': ""contacter l'étude srl coeme et wera au 04/343.16.74""}, 'venue': 'https://www.biddit.be/catalog/detail/281042', 'hasuniquesession': none, 'hashigherbidright': none, 'isforcedsale': none, 'firstsessiondeadlinestring': none, 'firstsessionstartingprice': 96000, 'pendingoverbiddeadline': none, 'overbidsessionstartingprice': none, 'pendingoverbidamount': none, 'lastsessionreachedprice': none, 'date': none}",none,none,none
11405524,False,False,false,False,False,none,False,none,none,none,none,none,False,none,none,none,False,none,False,house,apartment_block,0,[],0,[],4020,none,none,none,none,none,none,none,1463,none,none,none,none,true,none,none,none,none,none,none,4,none,none,none,none,not_specified,0,false,none,none,none,none,none,non_flood_zone,none,none,none,none,none,none,0,none,none,none,none,none,none,none,none,true,none,,,,,,,,,,"{'hasgaswaterelectricityconnection': true, 'hasplottorear': none, 'isfacingstreet': none, 'isflat': none, 'iswooded': none, 'landwidth': 0, 'latestusedesignation': none, 'rearland': none, 'sewerconnection': 'connected', 'surface': 5175}",none,none,none,False,none,none,none,none,none,none,120,none,none,none,none,none,true,none,none,0,[],,,,,0,[],none,none,none,none,none,none,none,none,none,none,none,for_sale,buy_regular,,,,,,,none,2400000,6063,none,none,none,none
